  52.5000 5.6666e+02 4.9061e+02 6.5543e+02 4.9109e+02 6.5503e+02 5.5817e+02 5.7505e+02
  52.7500 5.5091e+02 4.7711e+02 6.3698e+02 4.7757e+02 6.3660e+02 5.4270e+02 5.5902e+02
  53.0000 5.3565e+02 4.6403e+02 6.1911e+02 4.6447e+02 6.1874e+02 5.2772e+02 5.4350e+02
  53.2500 5.2087e+02 4.5135e+02 6.0181e+02 4.5177e+02 6.0145e+02 5.1319e+02 5.2846e+02
  53.5000 5.0655e+02 4.3906e+02 5.8504e+02 4.3947e+02 5.8470e+02 4.9912e+02 5.1388e+02
  53.7500 4.9266e+02 4.2714e+02 5.6881e+02 4.2754e+02 5.6847e+02 4.8548e+02 4.9976e+02
  54.0000 4.7921e+02 4.1559e+02 5.5307e+02 4.1597e+02 5.5275e+02 4.7226e+02 4.8607e+02
  54.2500 4.6617e+02 4.0439e+02 5.3783e+02 4.0475e+02 5.3752e+02 4.5944e+02 4.7281e+02
  54.5000 4.5352e+02 3.9352e+02 5.2306e+02 3.9388e+02 5.2276e+02 4.4701e+02 4.5995e+02
  54.7500 4.4126e+02 3.8299e+02 5.0875e+02 3.8333e+02 5.0846e+02 4.3496e+02 4.4749e+02
  55.0000 4.2938e+02 3.7277e+02 4.9488e+02 3.7310e+02 4.9460e+02 4.2328e+02 4.3540e+02
  55.2500 4.1785e+02 3.6280e+02 4.8143e+02 3.6312e+02 4.8117e+02 4.1195e+02 4.2369e+02
  55.5000 4.0668e+02 3.5312e+02 4.6840e+02 3.5343e+02 4.6814e+02 4.0095e+02 4.1232e+02
  55.7500 3.9583e+02 3.4373e+02 4.5576e+02 3.4403e+02 4.5551e+02 3.9029e+02 4.0131e+02
  56.0000 3.8532e+02 3.3463e+02 4.4351e+02 3.3491e+02 4.4327e+02 3.7995e+02 3.9062e+02
  56.2500 3.7512e+02 3.2579e+02 4.3163e+02 3.2607e+02 4.3140e+02 3.6992e+02 3.8025e+02
  56.5000 3.6522e+02 3.1722e+02 4.2011e+02 3.1749e+02 4.1989e+02 3.6018e+02 3.7019e+02
  56.7500 3.5562e+02 3.0890e+02 4.0894e+02 3.0916e+02 4.0872e+02 3.5073e+02 3.6044e+02
  57.0000 3.4630e+02 3.0083e+02 3.9811e+02 3.0107e+02 3.9789e+02 3.4156e+02 3.5097e+02
  57.2500 3.3725e+02 2.9299e+02 3.8760e+02 2.9323e+02 3.8739e+02 3.3267e+02 3.4179e+02
  57.5000 3.2848e+02 2.8539e+02 3.7740e+02 2.8562e+02 3.7720e+02 3.2403e+02 3.3287e+02
  57.7500 3.1996e+02 2.7800e+02 3.6751e+02 2.7823e+02 3.6732e+02 3.1564e+02 3.2422e+02
  58.0000 3.1169e+02 2.7083e+02 3.5791e+02 2.7105e+02 3.5773e+02 3.0750e+02 3.1582e+02
  58.2500 3.0366e+02 2.6388e+02 3.4860e+02 2.6408e+02 3.4842e+02 2.9960e+02 3.0767e+02
  58.5000 2.9587e+02 2.5712e+02 3.3956e+02 2.5732e+02 3.3939e+02 2.9193e+02 2.9976e+02
  58.7500 2.8830e+02 2.5056e+02 3.3079e+02 2.5075e+02 3.3062e+02 2.8448e+02 2.9208e+02
  59.0000 2.8095e+02 2.4418e+02 3.2228e+02 2.4437e+02 3.2212e+02 2.7724e+02 2.8462e+02
  59.2500 2.7381e+02 2.3799e+02 3.1402e+02 2.3818e+02 3.1386e+02 2.7021e+02 2.7738e+02
  59.5000 2.6688e+02 2.3198e+02 3.0600e+02 2.3216e+02 3.0584e+02 2.6338e+02 2.7035e+02
  59.7500 2.6015e+02 2.2614e+02 2.9821e+02 2.2631e+02 2.9806e+02 2.5675e+02 2.6352e+02
  60.0000 2.5362e+02 2.2047e+02 2.9065e+02 2.2063e+02 2.9051e+02 2.5031e+02 2.5688e+02
  60.2500 2.4726e+02 2.1496e+02 2.8331e+02 2.1512e+02 2.8317e+02 2.4406e+02 2.5044e+02
  60.5000 2.4109e+02 2.0960e+02 2.7619e+02 2.0975e+02 2.7605e+02 2.3797e+02 2.4418e+02
  60.7500 2.3510e+02 2.0440e+02 2.6927e+02 2.0455e+02 2.6914e+02 2.3207e+02 2.3810e+02
  61.0000 2.2927e+02 1.9934e+02 2.6255e+02 1.9949e+02 2.6242e+02 2.2633e+02 2.3219e+02
